,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399
0,0.426447,3.567372,0.499774,1.121151,0.511665,9.403105,2.845535,2.337266,0.989674,2.075373,1.187316,1.237957,0.711429,1.546018,1.968137,0.105643,2.007956,0.50443,1.043252,4.276022,0.104456,0.418284,0.731339,0.428397,2.628092,0.672844,2.111921,0.307539,0.475942,3.43589,0.865183,0.639194,0.210003,3.042596,0.918366,2.725111,6.566974,0.221596,19.971773,0.210455,4.290213,2.426369,0.512649,0.418594,0.740496,2.78907,4.242496,8.899334,18.190826,0.104417,2.323025,1.616524,5.558974,0.830426,0.519903,9.725778,1.316085,0.316767,3.292562,0.829182,2.003693,1.058676,1.936041,1.206846,2.255371,0.514211,4.301519,0.518421,0.543493,0.37453,0.943644,0.313223,11.409252,1.019955,0.338549,3.188841,12.475178,2.265723,2.387599,1.495896,0.619882,6.144111,3.588817,0.916602,8.945332,0.213008,1.462191,0.324611,3.164843,0.805137,0.636056,1.37286,1.131563,0.434971,1.012391,0.583997,3.402754,3.36304,0.213614,1.523639,0.914838,2.191229,1.066878,1.880297,1.124092,0.832324,0.424684,0.346172,1.706478,0.522224,0.832766,0.103999,0.161107,0.708854,1.770815,5.158748,1.340182,1.550202,5.020401,5.406719,1.535667,0.515703,0.812251,2.204729,0.309349,2.243262,15.900698,0.633202,0.326343,5.635335,1.974055,1.422391,0.52279,3.266462,3.645821,0.136236,3.6089,2.939406,5.076171,0.826434,3.901986,5.06403,5.892461,1.324527,0.710181,0.414244,14.893969,5.216442,0.419247,1.088858,0.315075,0.597915,1.520655,1.323698,0.32512,1.298771,16.051945,1.630913,1.849155,0.132708,0.168825,2.129825,7.563313,0.111334,2.43135,6.761224,3.330331,0.615256,3.74612,5.25175,1.529388,5.354059,2.576989,12.355506,4.685528,0.513399,1.15983,11.58205,23.726573,7.464316,1.440926,1.312,0.669228,1.917585,4.755924,3.74596,7.631939,2.437851,2.330692,1.439065,0.410181,1.125361,1.314372,0.925973,4.243609,1.153321,3.166319,0.863359,1.520718,2.937546,3.157107,0.31939,1.447171,1.41897,1.621233,1.949339,0.782702,1.450929,0.975277,0.233198,0.53898,0.433002,1.495881,1.728611,36.252608,11.005717,0.907351,4.233349,0.234212,0.815639,1.045216,2.565283,12.453722,1.869667,22.40689,1.181822,1.616151,1.731552,4.498014,0.749769,0.308782,7.138096,5.639328,17.779505,0.110799,2.767527,0.314894,0.685199,8.276244,1.941385,2.447154,9.041273,7.218694,2.449228,3.133702,1.024671,1.750106,0.514118,2.521132,2.380306,6.770879,0.565809,5.054801,6.713592,1.513997,4.148878,0.425137,4.466156,1.660797,3.687812,3.955131,1.755043,0.318491,0.611367,1.330075,1.19763,1.319503,0.916569,0.833061,1.72436,4.333061,0.152053,1.535677,3.476962,7.987256,2.355741,1.736803,0.208115,1.871246,3.544515,2.328321,1.422501,0.518711,1.351292,3.923512,2.019088,0.328893,2.371294,8.260437,4.897258,0.654693,1.315692,3.252678,0.424023,1.479989,1.320108,0.426208,4.170766,10.773661,0.34503,7.702417,2.980349,1.842543,1.931518,1.088059,1.022737,5.260569,1.024707,0.518095,8.010437,0.105746,0.543047,0.607177,0.213229,0.577502,0.329066,2.83931,4.128975,0.339204,5.789283,26.26268,0.620165,5.73519,0.416077,0.738245,0.106569,5.401927,0.215185,0.10799,0.2282,0.51127,0.418675,0.106223,1.285071,0.104739,3.631099,36.273311,0.316039,0.70048,2.556231,5.736746,1.648992,0.525888,0.210528,0.832815,1.376286,4.43623,9.999946,0.505157,0.943276,12.351336,4.851587,1.224936,0.91689,2.124497,2.322222,4.54907,4.704154,0.91869,3.874203,0.572895,4.308951,0.375641,4.510769,1.019447,0.425161,1.422061,0.209031,0.511276,1.537365,0.220822,7.545646,3.125462,3.695352,3.925033,6.803937,16.137748,4.508026,0.208501,0.930434,0.349743,16.900035,0.509133,0.306961,2.057171,0.486227,6.523864,0.312394,1.854096,3.234882,0.208975,7.542961,0.104199,2.771716,1.703629,1.397496,4.586734,2.843492,1.153195,0.328563
1,0.425524,3.490402,0.494465,1.119916,0.511839,9.59868,2.843501,2.336567,0.933538,1.974664,1.182158,1.236524,0.710364,1.545373,1.862938,0.105822,2.008177,0.504131,1.441855,4.278688,0.104216,0.516768,0.732051,0.429886,2.629169,0.669105,2.211648,0.307654,0.477008,3.441021,0.869949,0.541236,0.209535,4.444381,0.920499,2.125876,5.971598,0.223359,22.372196,0.210951,4.687226,3.124421,0.513485,0.419972,0.640896,2.686266,4.239161,8.898027,17.975407,0.104526,2.222382,1.515968,5.524873,0.766178,0.518363,9.754134,1.314838,0.417243,3.291824,0.729569,2.003153,1.053208,1.935433,1.206549,2.263646,0.514182,4.302245,0.518537,0.543403,0.392706,0.944462,0.315131,11.31782,1.026561,0.341813,4.99627,12.778215,2.26946,2.457106,1.504503,0.621618,6.343745,3.54778,0.916786,9.172857,0.212863,1.452381,0.32461,3.168023,0.80525,0.73666,1.370892,1.629209,0.433338,1.012608,0.58492,3.908029,4.965678,0.212795,1.625652,1.016314,2.093292,1.065096,1.883965,1.224535,0.836111,0.426095,0.33825,1.708325,0.524508,0.731021,0.099137,0.131845,0.706866,1.76581,5.859833,1.340913,1.549698,4.920514,5.507982,2.238555,0.515454,0.812623,2.106199,0.309499,2.244888,15.858798,0.631943,0.324822,4.2319,2.074275,1.722168,0.523215,4.870817,3.636027,0.135883,3.567178,3.039618,4.077243,0.824313,3.902818,4.666419,5.835429,1.12409,0.711249,0.414065,14.892165,5.225014,0.418448,1.094406,0.311438,0.590741,1.120153,1.416044,0.324005,1.299924,16.090241,1.632011,1.850436,0.132532,0.16863,2.129173,7.560415,0.110984,2.428258,7.56347,3.428481,0.614399,3.646409,5.487341,1.591139,5.440472,2.576267,14.55628,4.688323,0.514153,1.558643,11.115164,23.715679,7.465194,1.437261,1.21214,0.666162,1.817326,4.757436,3.942786,8.034398,3.037451,1.728955,1.336936,0.41136,1.127225,1.315069,0.92666,4.241091,1.153554,3.525377,0.876226,1.421002,2.918256,3.033394,0.31845,1.445652,1.519711,1.72123,1.922401,0.781574,1.447981,0.975092,0.230444,0.539816,0.430764,1.508085,1.829173,36.302196,11.407575,0.907202,4.132295,0.234216,0.879395,1.0477,3.967492,12.471397,1.868879,22.415039,1.880662,1.609493,1.730143,4.496892,0.747276,0.308493,7.141651,5.541251,17.971549,0.110906,2.483395,0.317074,0.642323,9.675475,2.042014,2.346386,8.837316,7.20704,2.448255,3.133642,1.526463,1.946503,0.513638,1.618828,2.375505,5.87207,0.566542,5.006151,7.013467,1.813381,2.747677,0.425227,5.267613,1.570364,3.685282,3.952041,1.747427,0.310536,0.600931,1.329433,1.202924,0.91799,1.01584,0.720932,1.724684,4.342504,0.15219,1.635556,3.46998,8.164828,2.356564,1.634987,0.207649,1.869367,3.442706,2.325458,1.416142,0.418691,1.353832,3.52397,1.937025,0.322306,2.371689,6.76373,4.919497,0.652326,1.314655,3.450438,0.4227,1.484026,1.320854,0.427566,4.15072,10.71323,0.342239,8.601319,3.008679,1.842256,2.031178,1.096735,1.008762,5.660561,1.025769,0.518572,6.509217,0.105676,0.546578,0.606922,0.210726,0.570506,0.328044,3.241406,3.627319,0.344047,5.772765,26.147846,0.619999,3.932748,0.414752,0.738557,0.106655,5.407485,0.216941,0.108449,0.225959,0.512149,0.419234,0.10602,1.322414,0.104768,2.828551,33.262711,0.316004,0.700636,2.554638,5.737335,1.547198,0.535392,0.211456,0.866029,1.376155,4.436926,7.796552,0.50492,0.944085,11.749576,4.953291,1.718758,0.94158,2.426834,2.322803,5.255922,4.717412,0.918557,3.866314,0.630224,3.706571,0.376286,4.512146,1.020216,0.426906,1.423351,0.209113,0.511264,1.517385,0.220136,5.944961,3.227071,4.503744,3.941216,6.806004,16.208048,4.532157,0.208472,0.936216,0.35966,17.075047,0.509356,0.307459,2.16015,0.486968,6.423585,0.311634,1.853781,3.236448,0.208406,7.601474,0.104112,2.846099,1.76726,1.400558,4.583939,2.839396,1.153116,0.329015
2,0.42473,3.523035,0.494203,1.019676,0.510934,9.197709,2.844933,2.335316,0.917897,1.975654,1.087316,1.235805,0.71901,1.548118,1.968739,0.10608,2.007565,0.504369,1.041049,4.276623,0.10426,0.516172,0.732235,0.433032,3.229572,0.670527,2.212785,0.407509,0.47719,3.437454,0.868738,0.639041,0.209627,3.64401,0.920294,3.22676,6.172287,0.221921,22.175381,0.212102,4.287562,2.524192,0.512653,0.420469,0.740862,2.687916,4.343466,9.499965,18.002323,0.104514,2.022824,1.315675,5.541399,0.762146,0.518537,9.724552,1.416939,0.417381,3.295641,0.830971,2.003743,1.051355,1.935614,1.207032,2.300514,0.522477,4.299746,0.518574,0.543542,0.382236,0.943448,0.314965,11.203287,1.019073,0.337982,4.890572,12.669775,2.258513,2.388825,1.496561,0.620358,6.045393,3.62945,0.917639,9.016514,0.213358,1.528733,0.325607,3.387054,0.905646,0.739967,1.37128,1.630307,0.435008,0.713979,0.587305,2.502335,3.361448,0.213942,1.223622,1.014826,2.091529,1.067246,1.880667,1.124114,0.834098,0.426884,0.338879,1.707641,0.522965,0.733373,0.099322,0.135164,0.607103,1.710441,5.860474,1.440889,1.05098,4.920408,5.508144,1.533215,0.414579,0.812589,2.104878,0.309945,2.244197,15.934491,0.633408,0.326175,5.331905,1.977787,1.421648,0.522983,3.86393,3.644065,0.135987,3.554826,3.13954,3.27205,0.837473,4.060394,5.267242,5.824306,1.025512,0.729356,0.314547,14.863962,5.267251,0.41956,1.089653,0.311438,0.589483,1.420808,1.315842,0.326473,1.295502,16.622631,1.530595,1.85163,0.178049,0.168228,2.128928,7.562444,0.113144,2.530629,6.763062,4.229976,0.615608,3.747421,5.225884,1.532027,5.541801,2.578119,12.356525,4.688852,0.514665,1.060554,11.160721,23.594631,7.366213,1.438293,1.114218,0.664795,1.818444,4.759084,3.644208,6.732184,2.437029,1.928383,1.439409,0.410404,1.127625,1.31456,0.926105,4.045835,1.25357,3.377457,0.891948,1.421201,2.925578,3.040392,0.218649,1.446902,1.419153,1.72515,1.921068,0.782852,1.449565,0.974752,0.229792,0.537593,0.430391,1.494723,1.727298,36.399739,10.903921,0.907262,4.132384,0.233392,0.809657,1.044693,2.562517,12.476532,1.86957,22.412488,1.883402,1.613652,1.7278,4.495276,0.747061,0.308522,7.075049,5.64,17.449052,0.118188,2.662757,0.315596,0.671149,8.370756,2.040687,2.34905,9.139795,7.228698,2.449584,2.334136,1.025849,1.748642,0.513538,2.521078,2.391035,5.872078,0.565147,4.99819,6.216973,1.613448,4.149613,0.424952,6.168685,1.660717,3.68727,6.457647,1.812902,0.311173,0.632422,1.430674,1.206716,0.918915,1.016506,0.8643,1.727442,4.341837,0.152263,1.536182,3.87153,8.377691,2.359628,1.738237,0.207949,1.770999,3.443101,2.32532,1.420915,0.518897,1.350904,3.722618,2.220787,0.32113,2.269202,6.560111,5.102078,0.652898,1.215232,3.952402,0.423659,1.480227,1.31973,0.424679,4.093581,10.931826,0.341695,8.401405,3.096953,1.842146,2.128978,1.085429,0.993068,5.159848,1.025481,0.518032,6.404259,0.105436,0.542874,0.606899,0.211306,0.577043,0.328964,3.242778,3.125706,0.339285,5.690227,25.844118,0.619361,5.033414,0.416084,0.749541,0.106911,5.411709,0.317405,0.108993,0.197678,0.41125,0.418021,0.106409,1.278999,0.104855,2.828927,33.482744,0.315207,0.705782,2.554946,5.914444,1.648567,0.531736,0.210962,0.812858,1.368468,4.636887,6.693634,0.504965,0.944192,11.946406,4.749968,1.71726,0.951752,2.424268,2.219782,3.848828,4.887818,0.9193,3.825469,0.628208,4.00839,0.374382,4.509427,1.120404,0.427453,1.425748,0.209147,0.518646,1.543156,0.220977,5.944777,3.12732,3.801625,3.923682,6.796871,16.168579,4.540753,0.208615,0.940162,0.416224,16.896227,0.509165,0.307275,2.259328,0.487283,6.621762,0.311912,1.857578,3.234965,0.20864,7.614316,0.104059,2.786568,1.68693,1.394932,5.286201,2.839031,1.153835,0.330839
3,0.427887,3.481223,0.496644,1.119987,0.511461,8.796504,2.843368,2.234872,0.914507,2.073194,1.182015,1.236863,0.710807,1.546543,1.967816,0.105801,2.008059,0.50418,1.443444,6.480935,0.104214,0.516707,0.731679,0.431713,2.5265,0.668496,2.211555,0.408362,0.478872,3.337274,0.867812,0.542264,0.20989,3.145199,0.919978,2.226345,6.073287,0.221661,18.878887,0.211758,4.188692,2.424519,0.612887,0.421932,0.74153,2.693742,4.346915,8.903668,18.121607,0.104449,2.32272,1.61676,5.520019,0.764239,0.518531,9.76855,1.416251,0.31911,3.29103,0.832339,2.006477,1.058222,1.937828,1.106834,2.300038,0.414981,4.30906,0.51921,0.545966,0.392597,0.943556,0.313522,11.462068,1.021646,0.340442,3.18624,15.377867,2.275784,2.435547,1.500273,0.620772,6.143045,3.563292,1.217287,9.081957,0.212857,1.544143,0.324866,3.262844,0.805527,0.638543,1.376659,1.13033,0.43628,1.013301,0.58616,3.807588,3.364552,0.213154,1.625493,1.120828,2.097141,1.066881,1.884692,1.226326,0.835428,0.424459,0.341291,1.709119,0.623909,0.833818,0.099429,0.12938,0.606739,1.688214,4.856731,1.34037,1.54891,5.018883,5.708101,1.533173,0.414795,0.813114,2.108576,0.309893,2.242908,16.047786,0.633824,0.325033,5.631865,1.977126,1.321201,0.522788,4.966729,3.654057,0.136941,3.628548,3.140082,4.475447,0.833534,3.909747,5.265097,5.916648,1.325807,0.724129,0.315222,14.969376,5.165583,0.418458,1.088199,0.310101,0.589936,1.520868,1.316257,0.325568,1.293804,16.289493,1.631364,1.851519,0.133424,0.168878,1.728278,7.557939,0.112,2.428503,6.761546,4.231675,0.616323,3.747045,5.21788,1.538296,5.398837,2.576993,12.254578,4.790923,0.513856,1.559124,11.234766,23.692955,7.366501,1.839746,1.212308,0.665056,1.817572,4.755279,3.542517,6.832083,2.736203,1.935388,1.338366,0.410636,1.125886,1.614803,0.926085,3.942654,1.153761,3.243377,0.877982,1.421006,2.912347,3.030931,0.318614,1.445992,1.22092,1.522752,1.921894,0.783583,1.448152,0.97538,0.228412,0.537153,0.431498,1.4971,1.729928,36.088251,13.607536,0.907361,4.131808,0.235353,0.811301,1.145358,2.564889,12.425475,1.868204,22.410034,1.884501,1.611472,1.73281,6.300711,0.750511,0.30924,7.085148,5.540496,17.56354,0.110894,2.664781,0.316035,0.696079,8.975256,1.939385,2.347405,9.337974,7.222197,2.448181,3.135004,1.026292,1.748864,0.512862,1.618591,2.438879,5.772097,0.569291,4.922138,7.210013,1.414409,4.148093,0.425817,4.767205,1.648169,3.689217,6.159785,1.820294,0.310778,0.617526,1.330092,1.20634,1.319342,0.91726,0.739505,1.727214,4.343914,0.152046,1.635212,3.268241,8.136696,2.356278,1.739646,0.208214,1.867409,3.442405,1.924912,1.428678,0.520113,1.35292,3.824476,1.927969,0.328587,2.371924,8.365001,5.061284,0.654753,1.314601,3.951719,0.424025,1.379417,1.619145,0.427007,4.087402,10.714997,0.341086,7.698566,3.02539,1.841481,1.929159,1.091196,1.058276,5.463967,1.027993,0.51988,6.604355,0.105819,0.544819,0.607544,0.212682,0.579225,0.330143,3.242488,3.729142,0.343542,5.785917,25.82701,0.619794,5.134692,0.41596,0.732534,0.106755,5.406049,0.216064,0.107974,0.186905,0.511658,0.417908,0.106045,1.30064,0.104835,3.627931,33.373274,0.314542,0.69785,2.55382,5.698399,1.447463,0.525378,0.210735,0.82639,1.369907,4.335386,9.99884,0.505204,0.942923,11.752822,5.753176,1.219078,1.044708,2.326564,2.320586,3.85526,4.672334,0.918415,4.048738,0.596762,4.012541,0.379891,4.533323,0.91953,0.42734,1.419152,0.209265,0.512234,1.479069,0.219894,7.446447,3.126799,3.804969,3.924843,6.802102,16.060907,4.515194,0.208564,0.926814,0.343843,16.818316,0.509316,0.307439,2.159088,0.487583,6.522556,0.311857,1.858879,3.234493,0.208279,7.52072,0.104252,2.895888,1.743787,1.395191,4.483436,2.843723,1.152619,0.328307
4,0.424978,3.460312,0.493968,1.01999,0.518823,7.794265,2.945274,2.238423,0.986973,1.9752,1.088045,1.236291,0.811002,1.545351,1.864244,0.105661,2.000392,0.504275,1.440684,4.174971,0.104373,0.517229,0.732976,0.431477,3.328378,0.666706,2.212222,0.407594,0.479884,3.438284,0.865593,0.538974,0.209986,4.145003,0.92045,2.525931,6.173871,0.22286,22.073346,0.210633,4.287171,2.42395,0.512572,0.419602,0.640227,2.689544,4.245256,8.803286,18.111432,0.104734,2.123303,1.31574,5.539645,0.765561,0.519508,9.836992,1.315335,0.419511,3.194689,0.833497,2.000581,1.049723,1.935725,1.206926,2.255759,0.526933,4.301765,0.519014,0.543841,0.377926,0.944104,0.313173,11.274278,1.020085,0.339713,5.094244,12.474187,2.267757,2.414486,1.498209,0.620138,7.343044,3.539786,0.916664,8.903478,0.21443,1.475976,0.324655,3.217073,0.805324,0.739032,1.376639,1.632108,0.435525,1.014348,0.590925,2.804994,3.2615,0.213486,1.626466,1.016905,2.091762,1.063205,1.880361,1.126976,0.835814,0.427505,0.341881,1.712514,0.624063,0.834863,0.102009,0.137465,0.60723,1.736568,5.959109,1.340884,1.552618,4.918212,6.007528,1.536306,0.516202,0.813289,2.201205,0.309534,2.242211,16.564116,0.63266,0.32357,4.93236,1.972283,1.322974,0.52359,4.866454,3.641227,0.135633,3.563384,3.139782,3.9718,0.825926,3.879493,5.064502,5.893357,1.224743,0.712163,0.315326,14.924187,5.197329,0.418713,1.090364,0.31268,0.645691,1.522706,1.317493,0.326921,1.30193,16.247361,1.631158,1.849221,0.136661,0.169681,1.830516,7.662371,0.111679,2.429634,6.764363,3.431359,0.615101,3.746683,5.253895,1.542788,5.449635,2.577034,12.25226,4.688213,0.514238,1.558986,11.684073,23.652976,7.467437,1.839917,1.112538,0.664099,1.917657,4.759933,3.743836,6.733277,3.03827,2.330131,1.338887,0.412651,1.027326,1.614971,0.927226,4.039719,1.153272,2.892752,0.874071,1.521613,2.927696,3.025937,0.318663,1.445387,1.12016,1.620988,1.921844,0.786357,1.449532,0.972784,0.227552,0.53728,0.42994,1.494381,1.327981,36.494135,12.916587,0.907562,4.235006,0.231302,0.816587,1.145852,2.562523,12.489493,1.867218,22.316105,1.28427,1.633988,1.73062,4.496579,0.74545,0.309029,7.121225,5.640421,17.549169,0.110035,2.762528,0.316171,0.617023,9.678933,2.041749,2.347325,8.939692,7.18923,2.448526,2.434328,1.024955,1.947444,0.513454,1.620182,2.384323,5.77085,0.569573,4.928936,7.511381,1.412856,3.048251,0.425707,4.467344,1.673862,3.687764,6.460148,1.828699,0.410915,0.600107,1.329676,1.208052,0.918011,1.017146,0.932005,1.725876,4.350742,0.152154,1.535658,3.570276,7.996221,2.356542,1.737043,0.207739,1.871888,3.444071,1.925676,1.419352,0.418959,1.353881,3.524618,2.123377,0.324596,2.270803,7.558724,5.225478,0.654887,1.01493,3.952375,0.423924,1.481149,1.71924,0.42625,4.089002,10.869852,0.351493,8.300357,2.977633,1.840973,2.030158,1.084423,0.987196,5.760264,1.026499,0.520112,8.016217,0.105906,0.547812,0.607346,0.210133,0.57528,0.329795,3.241028,3.227417,0.342597,5.803307,25.839016,0.620249,5.137402,0.416103,0.803674,0.106808,5.309904,0.21746,0.109054,0.198727,0.411213,0.418485,0.106429,1.27956,0.104806,2.830184,33.776751,0.316336,0.698261,2.55556,5.778818,1.649989,0.53363,0.211397,0.814048,1.369709,4.635208,7.897782,0.505528,0.945744,11.852027,4.952909,1.21905,1.051732,2.4245,2.31852,3.852112,4.701614,0.918695,3.811055,0.63867,2.705032,0.375854,4.537197,1.020074,0.427516,1.489456,0.20917,0.510844,1.526417,0.220536,5.9459,3.12751,4.004326,4.424839,6.803544,16.334523,4.486724,0.208456,0.927771,0.34365,17.029076,0.509207,0.307349,2.161083,0.487626,6.629278,0.311885,1.854351,2.135838,0.208771,7.563588,0.104239,2.830011,1.699306,1.395206,4.584855,2.840874,1.154894,0.336872
5,0.424447,3.510413,0.495686,1.019871,0.51234,7.99787,2.84288,2.236527,0.92563,1.974365,1.185813,1.234192,0.810387,1.544162,1.866473,0.105996,2.002807,0.504232,1.442629,4.475165,0.104192,0.519465,0.731378,0.43013,2.627781,0.668899,2.211476,0.307617,0.476646,3.336734,0.86634,0.642134,0.310695,3.946738,0.919981,3.22672,6.57159,0.222447,23.379424,0.211649,4.187483,2.52317,0.512626,0.421051,0.641569,2.688769,4.353375,8.903031,18.035413,0.104679,2.323561,1.314572,5.451258,0.765243,0.318263,9.778833,1.31625,0.418136,3.292124,0.729238,1.99861,1.050476,1.934543,1.106597,2.281793,0.522781,4.29515,0.51863,0.642572,0.36402,0.94389,0.313286,11.484749,1.019647,0.339842,4.99651,12.57872,2.274623,2.467441,1.502992,0.621369,8.443307,3.612659,0.916981,8.876162,0.212945,1.461472,0.325069,3.243999,0.805305,0.739843,1.373212,1.63045,0.435546,1.012726,0.58787,3.803739,3.565088,0.215304,1.226087,1.016398,2.196482,1.070199,1.883478,1.225788,0.833442,0.426159,0.342703,1.712112,0.623044,0.833555,0.100717,0.135237,0.707029,1.683316,4.35561,1.340914,1.15049,4.815936,5.802032,1.534348,0.516145,0.712722,2.20242,0.309653,2.342611,15.868114,0.632071,0.32606,4.233145,2.078323,1.423942,0.524432,4.969562,3.655396,0.135369,3.607366,2.939457,4.670908,0.82184,3.882054,5.164735,5.890129,1.324624,0.717735,0.414294,14.863769,5.19053,0.418436,1.08955,0.310965,0.590432,1.521615,1.341733,0.326692,1.303064,16.351431,1.63217,1.949612,0.198685,0.170008,2.13068,7.565479,0.112713,2.529642,7.664665,4.132877,0.615444,3.747819,5.316762,1.530329,5.504663,2.58249,13.553125,4.687257,0.514412,1.559294,11.207531,23.664743,7.465486,1.43781,1.311891,0.666379,1.816735,4.856769,3.841923,9.434828,2.436415,2.33238,1.539168,0.409932,1.125541,1.315377,0.924702,4.243964,1.253855,3.365155,0.881288,1.521718,2.926981,3.083723,0.319604,1.446255,1.519899,1.620736,1.922248,0.785542,1.448368,0.975708,0.227406,0.536528,0.430319,1.499644,1.829486,36.247898,13.111692,0.907314,4.231919,0.232785,0.813545,1.045331,2.561955,12.380435,1.867379,27.413677,1.887112,1.637233,1.730557,4.595095,0.748426,0.30861,7.128184,3.736166,17.55583,0.110403,2.464228,0.31702,0.685337,8.277824,1.941367,2.347466,8.941847,7.211032,2.44796,2.432483,1.525083,1.946803,0.512452,1.717929,2.36426,6.669498,0.562586,4.918934,6.214307,1.914165,2.852056,0.425634,4.467539,1.628106,3.688968,4.054636,1.760281,0.310588,0.604889,1.429398,1.198196,1.319367,0.916351,0.750263,1.725664,4.339962,0.152404,1.535622,3.468313,8.002403,2.356462,1.738465,0.208094,1.869588,3.443326,2.327222,1.423556,0.519051,1.354784,3.325025,2.020491,0.324343,2.268401,6.558329,5.113687,0.653286,1.115052,4.053353,0.424586,1.481836,1.421241,0.427259,4.110306,10.789413,0.341571,8.299019,2.994619,1.841156,2.127807,1.083395,0.995464,5.261158,1.027287,0.519528,9.312911,0.105864,0.543525,0.607076,0.218061,0.573875,0.328498,3.239135,3.728964,0.341228,5.754828,25.81807,0.620619,6.435453,0.416451,0.747686,0.106765,5.407091,0.316772,0.108005,0.211749,0.511416,0.41896,0.106209,1.273473,0.104837,2.829623,33.369847,0.315987,0.697482,2.553646,5.815397,1.546471,0.534069,0.211349,0.806607,1.370449,4.437545,6.497036,0.505161,0.945112,14.854162,4.854684,1.718384,1.033806,2.324748,2.218115,5.151657,4.752116,0.919467,3.823292,0.586981,3.606784,0.375358,4.511556,1.119707,0.326236,1.415551,0.209206,0.511366,1.539337,0.221013,7.448384,3.127365,4.101506,4.025252,6.791174,16.278299,4.570937,0.208456,0.936371,0.344426,16.973881,0.509275,0.306981,2.05932,0.486945,6.421464,0.311692,1.85804,3.236049,0.208955,7.525554,0.104389,2.802086,1.692892,1.395135,4.585221,2.8414,1.158182,0.341482
